StyleID,EventID,StartingInventory,QuantitySold,Cost,Price,MSRP,Department,Month,EventStartTime,EventStartDOW,ShippingMethod
14347,170,27,27,31,44.99,96,Men's Apparel,Oct,10:00,Thursday,F
7553,90,23,23,31,44.99,81,Men's Apparel,Oct,10:00,Monday,F
13205,75,120,120,31,44.99,123,Men's Apparel,Oct,10:00,Thursday,D
5994,920,88,49,31,44.99,81,Women's Apparel,Nov,10:00,Sunday,F
24861,570,47,39,31,44.99,90,Women's Apparel,Oct,10:00,Thursday,F
884,810,75,75,31,44.99,84,Women's Apparel,Nov,10:00,Wednesday,F
16900,680,78,78,31,44.99,96,Women's Apparel,Oct,10:00,Sunday,F
17269,370,106,106,31,44.99,114,Women's Apparel,Oct,10:00,Friday,F
4764,615,93,93,31,44.99,114,Women's Apparel,Oct,10:00,Friday,F
732,805,19,19,31,44.99,81,Women's Apparel,Nov,10:00,Sunday,F
28516,360,58,58,31,44.99,108,Women's Apparel,Oct,10:00,Tuesday,F
20890,590,10,10,31,44.99,96,Women's Apparel,Oct,10:00,Tuesday,F
8569,590,10,10,31,44.99,75,Women's Apparel,Oct,10:00,Tuesday,F
8990,490,22,22,31,44.99,114,Women's Apparel,Oct,10:00,Sunday,F
12374,765,26,26,31,44.99,75,Women's Apparel,Nov,10:00,Friday,F
6482,625,12,12,31,44.99,123,Women's Apparel,Oct,10:00,Tuesday,D
8596,625,15,15,31,44.99,105,Women's Apparel,Oct,10:00,Tuesday,D
20334,875,31,31,31,44.99,114,Women's Apparel,Nov,10:00,Thursday,D
15564,825,9,9,31,44.99,123,Women's Apparel,Nov,10:00,Friday,D
10895,975,2,2,31,44.99,114,Women's Apparel,Nov,10:00,Thursday,D
2195,725,34,34,31,44.99,111,Women's Apparel,Oct,10:00,Friday,D
6846,235,98,98,31,44.99,120,Footwear,Nov,17:00,Sunday,F
19328,120,72,54,31,44.99,78,Men's Apparel,Nov,17:00,Saturday,F
7579,160,45,45,31,44.99,129,Men's Apparel,Nov,17:00,Wednesday,F
29183,65,26,26,31,44.99,93,Men's Apparel,Nov,17:00,Tuesday,F
12120,120,30,30,31,44.99,135,Men's Apparel,Nov,17:00,Saturday,F
8636,166,2,2,31,44.99,165,Men's Apparel,Nov,17:00,Wednesday,F
3559,390,99,33,31,44.99,108,Women's Apparel,Nov,17:00,Thursday,F
8610,586,121,94,31,44.99,171,Women's Apparel,Nov,17:00,Wednesday,F
14360,355,75,66,31,44.99,96,Women's Apparel,Nov,17:00,Wednesday,F
23294,865,23,23,31,44.99,81,Women's Apparel,Nov,17:00,Tuesday,F
18993,645,20,20,31,44.99,99,Women's Apparel,Nov,17:00,Wednesday,F
19000,830,5,5,31,44.99,99,Women's Apparel,Nov,17:00,Wednesday,F
6571,255,22,22,30,44.99,102,Footwear,Oct,10:00,Wednesday,F
4895,190,109,52,30,44.99,135,Men's Apparel,Oct,10:00,Tuesday,F
29983,690,83,83,30,44.99,81,Women's Apparel,Oct,10:00,Friday,F
10265,970,93,93,30,44.99,120,Women's Apparel,Nov,10:00,Monday,F
1503,870,78,78,30,44.99,87,Women's Apparel,Nov,10:00,Wednesday,F
3916,945,17,17,30,44.99,87,Women's Apparel,Nov,10:00,Wednesday,F
7526,990,11,11,30,44.99,123,Women's Apparel,Nov,10:00,Tuesday,F
3056,500,93,45,30,44.99,126,Women's Apparel,Oct,10:00,Tuesday,D
2246,875,69,69,30,44.99,129,Women's Apparel,Nov,10:00,Thursday,D
23426,1000,9,9,30,44.99,129,Women's Apparel,Nov,10:00,Thursday,D
4852,110,9,9,30,44.99,84,Men's Apparel,Nov,17:00,Saturday,F
18867,365,100,41,30,44.99,96,Women's Apparel,Nov,17:00,Tuesday,F
11468,960,59,39,30,44.99,84,Women's Apparel,Nov,17:00,Monday,F
11432,340,108,82,30,44.99,126,Women's Apparel,Nov,17:00,Wednesday,F
16623,385,75,75,30,44.99,114,Women's Apparel,Nov,17:00,Wednesday,F
29581,55,20,20,43,49.99,122,Men's Apparel,Oct,10:00,Monday,F
10297,20,17,17,43,49.99,86,Men's Apparel,Oct,10:00,Wednesday,F
24502,200,29,29,43,49.99,95,Men's Apparel,Oct,10:00,Thursday,D
23336,481,69,60,43,49.99,140,Women's Apparel,Oct,10:00,Friday,F
20738,970,9,9,43,49.99,140,Women's Apparel,Nov,10:00,Monday,F
15434,610,41,41,43,49.99,104,Women's Apparel,Nov,17:00,Wednesday,F
977,480,22,22,43,49.99,131,Women's Apparel,Nov,17:00,Friday,F
14598,375,83,83,43,49.99,104,Women's Apparel,Nov,17:00,Friday,D
20842,290,97,25,42,49.99,92,Footwear,Oct,10:00,Wednesday,F
25095,215,90,73,42,49.99,113,Footwear,Oct,10:00,Wednesday,F
23339,90,89,53,42,49.99,98,Men's Apparel,Oct,10:00,Monday,F
27448,60,54,43,42,49.99,104,Men's Apparel,Oct,10:00,Tuesday,F
17574,615,62,36,42,49.99,116,Women's Apparel,Oct,10:00,Friday,F
10978,805,61,46,42,49.99,110,Women's Apparel,Nov,10:00,Sunday,F
23651,445,28,28,42,49.99,140,Women's Apparel,Oct,10:00,Sunday,F
8989,65,54,33,42,49.99,119,Men's Apparel,Nov,17:00,Tuesday,F
4485,5,98,68,42,49.99,125,Men's Apparel,Nov,17:00,Tuesday,F
29926,130,34,34,42,49.99,98,Men's Apparel,Nov,17:00,Friday,F
13972,620,66,40,42,49.99,104,Women's Apparel,Nov,17:00,Sunday,F
28870,465,35,35,42,49.99,98,Women's Apparel,Nov,17:00,Sunday,F
1312,385,50,50,42,49.99,128,Women's Apparel,Nov,17:00,Wednesday,F
3241,514,58,58,42,49.99,350,Women's Apparel,Dec,17:00,Monday,F
21810,830,52,52,42,49.99,131,Women's Apparel,Nov,17:00,Wednesday,F
2868,645,21,21,42,49.99,110,Women's Apparel,Nov,17:00,Wednesday,F
6575,525,72,72,42,49.99,128,Women's Apparel,Nov,17:00,Monday,D
28839,115,49,20,41,49.99,101,Men's Apparel,Oct,10:00,Saturday,F
21760,170,99,99,41,49.99,137,Men's Apparel,Oct,10:00,Thursday,F
27562,45,35,35,41,49.99,119,Men's Apparel,Oct,10:00,Friday,F
13479,50,126,46,41,49.99,131,Men's Apparel,Oct,10:00,Friday,D
27735,50,100,100,41,49.99,128,Men's Apparel,Oct,10:00,Friday,D
12447,516,67,16,41,49.99,68,Women's Apparel,Oct,10:00,Saturday,F
26700,995,113,27,41,49.99,116,Women's Apparel,Nov,10:00,Thursday,F
10243,655,97,37,41,49.99,98,Women's Apparel,Oct,10:00,Sunday,F
26068,860,56,33,41,49.99,92,Women's Apparel,Nov,10:00,Friday,F
8833,530,48,33,41,49.99,80,Women's Apparel,Oct,10:00,Friday,F
20143,890,70,56,41,49.99,113,Women's Apparel,Nov,10:00,Wednesday,F
9899,845,75,67,41,49.99,107,Women's Apparel,Nov,10:00,Thursday,F
26165,870,55,55,41,49.99,92,Women's Apparel,Nov,10:00,Wednesday,F
3223,530,72,72,41,49.99,95,Women's Apparel,Oct,10:00,Friday,F
17379,810,50,50,41,49.99,98,Women's Apparel,Nov,10:00,Wednesday,F
8776,970,15,15,41,49.99,95,Women's Apparel,Nov,10:00,Monday,F
21125,690,18,18,41,49.99,116,Women's Apparel,Oct,10:00,Friday,F
21562,945,22,22,41,49.99,140,Women's Apparel,Nov,10:00,Wednesday,F
18202,875,70,39,41,49.99,104,Women's Apparel,Nov,10:00,Thursday,D
10902,575,79,79,41,49.99,125,Women's Apparel,Oct,10:00,Friday,D
29885,500,64,64,41,49.99,83,Women's Apparel,Oct,10:00,Tuesday,D
16298,775,25,25,41,49.99,128,Women's Apparel,Nov,10:00,Thursday,D
6147,1000,31,31,41,49.99,137,Women's Apparel,Nov,10:00,Thursday,D
728,285,63,63,41,49.99,92,Footwear,Nov,17:00,Tuesday,F
24039,35,21,21,41,49.99,128,Men's Apparel,Nov,17:00,Monday,F
19948,135,5,5,41,49.99,134,Men's Apparel,Nov,17:00,Monday,F
14374,125,81,81,41,49.99,116,Men's Apparel,Nov,17:00,Tuesday,D
7459,605,104,46,41,49.99,110,Women's Apparel,Nov,17:00,Friday,F
17616,946,113,50,41,49.99,164,Women's Apparel,Nov,17:00,Tuesday,F
26545,781,46,36,41,49.99,104,Women's Apparel,Nov,17:00,Monday,F
9502,645,64,60,41,49.99,137,Women's Apparel,Nov,17:00,Wednesday,F
468,390,73,73,41,49.99,86,Women's Apparel,Nov,17:00,Thursday,F
254,520,29,29,41,49.99,98,Women's Apparel,Nov,17:00,Monday,F
17623,730,25,25,41,49.99,140,Women's Apparel,Nov,17:00,Tuesday,F
18831,511,23,23,41,49.99,158,Women's Apparel,Nov,17:00,Tuesday,F
27827,596,22,22,41,49.99,212,Women's Apparel,Nov,17:00,Wednesday,F
28552,855,46,46,41,49.99,122,Women's Apparel,Nov,17:00,Monday,F
24655,390,18,18,41,49.99,104,Women's Apparel,Nov,17:00,Thursday,F
6219,521,28,28,41,49.99,122,Women's Apparel,Dec,17:00,Wednesday,F
21938,818,33,33,41,49.99,410,Women's Apparel,Dec,17:00,Friday,F
4284,226,44,44,40,49.99,230,Footwear,Oct,10:00,Monday,F
23491,275,23,23,40,49.99,125,Footwear,Oct,10:00,Wednesday,D
7964,85,61,52,40,49.99,83,Men's Apparel,Oct,10:00,Sunday,F
20653,115,77,71,40,49.99,137,Men's Apparel,Oct,10:00,Saturday,F
24423,165,100,100,40,49.99,134,Men's Apparel,Oct,10:00,Monday,F
4321,145,67,67,40,49.99,131,Men's Apparel,Oct,10:00,Tuesday,F
3144,81,9,9,40,49.99,224,Men's Apparel,Oct,10:00,Friday,F
11810,60,51,51,40,49.99,125,Men's Apparel,Oct,10:00,Tuesday,F
9086,460,112,52,40,49.99,119,Women's Apparel,Oct,10:00,Thursday,F
2950,715,73,44,40,49.99,113,Women's Apparel,Oct,10:00,Tuesday,F
8860,995,73,48,40,49.99,125,Women's Apparel,Nov,10:00,Thursday,F
11800,995,54,43,40,49.99,113,Women's Apparel,Nov,10:00,Thursday,F
17974,395,45,44,40,49.99,101,Women's Apparel,Oct,10:00,Thursday,F
10575,515,77,77,40,49.99,125,Women's Apparel,Oct,10:00,Tuesday,F
18124,780,43,43,40,49.99,95,Women's Apparel,Nov,10:00,Monday,F
22347,895,98,98,40,49.99,125,Women's Apparel,Nov,10:00,Monday,F
16013,915,83,83,40,49.99,134,Women's Apparel,Nov,10:00,Wednesday,F
14088,515,24,24,40,49.99,140,Women's Apparel,Oct,10:00,Tuesday,F
19536,835,35,35,40,49.99,116,Women's Apparel,Nov,10:00,Tuesday,F
26482,755,42,42,40,49.99,113,Women's Apparel,Nov,10:00,Monday,F
27082,685,9,9,40,49.99,104,Women's Apparel,Oct,10:00,Thursday,F
5512,755,23,23,40,49.99,89,Women's Apparel,Nov,10:00,Monday,F
28754,570,9,9,40,49.99,107,Women's Apparel,Oct,10:00,Thursday,F
17559,595,17,17,40,49.99,131,Women's Apparel,Oct,10:00,Thursday,F
12178,472,24,24,40,49.99,340,Women's Apparel,Oct,10:00,Sunday,F
3952,715,28,28,40,49.99,113,Women's Apparel,Oct,10:00,Tuesday,F
23483,631,44,44,40,49.99,164,Women's Apparel,Dec,10:00,Wednesday,F
6585,950,86,86,40,49.99,125,Women's Apparel,Nov,10:00,Tuesday,D
1739,925,17,17,40,49.99,104,Women's Apparel,Nov,10:00,Monday,D
23782,725,20,20,40,49.99,95,Women's Apparel,Oct,10:00,Friday,D
18889,280,88,50,40,49.99,86,Footwear,Nov,17:00,Tuesday,F
23589,120,79,18,40,49.99,89,Men's Apparel,Nov,17:00,Saturday,F
9610,110,39,27,40,49.99,89,Men's Apparel,Nov,17:00,Saturday,F
28341,155,68,59,40,49.99,101,Men's Apparel,Nov,17:00,Thursday,F
25670,35,28,28,40,49.99,98,Men's Apparel,Nov,17:00,Monday,F
11860,205,5,5,40,49.99,80,Men's Apparel,Nov,17:00,Monday,F
2844,205,13,13,40,49.99,128,Men's Apparel,Nov,17:00,Monday,F
27445,150,105,71,40,49.99,140,Men's Apparel,Nov,17:00,Sunday,D
23391,100,28,28,40,49.99,107,Men's Apparel,Nov,17:00,Tuesday,D
26060,510,122,47,40,49.99,140,Women's Apparel,Nov,17:00,Wednesday,F
1822,815,109,56,40,49.99,89,Women's Apparel,Nov,17:00,Wednesday,F
20955,320,99,56,40,49.99,110,Women's Apparel,Nov,17:00,Tuesday,F
18266,781,91,54,40,49.99,176,Women's Apparel,Nov,17:00,Monday,F
13106,730,75,75,40,49.99,83,Women's Apparel,Nov,17:00,Tuesday,F
22555,485,84,84,40,49.99,110,Women's Apparel,Nov,17:00,Monday,F
13321,410,16,16,40,49.99,134,Women's Apparel,Nov,17:00,Wednesday,F
16878,815,31,31,40,49.99,86,Women's Apparel,Nov,17:00,Wednesday,F
24832,610,51,51,40,49.99,119,Women's Apparel,Nov,17:00,Wednesday,F
17110,906,29,29,40,49.99,164,Women's Apparel,Nov,17:00,Wednesday,F
18908,830,54,54,40,49.99,116,Women's Apparel,Nov,17:00,Wednesday,F
6174,485,15,15,40,49.99,131,Women's Apparel,Nov,17:00,Monday,F
18857,410,32,32,40,49.99,140,Women's Apparel,Nov,17:00,Wednesday,F
19571,675,74,53,40,49.99,98,Women's Apparel,Nov,17:00,Wednesday,D
3581,260,61,35,39,49.99,86,Footwear,Oct,10:00,Wednesday,F
401,295,82,54,39,49.99,92,Footwear,Oct,10:00,Tuesday,F
11253,255,92,92,39,49.99,92,Footwear,Oct,10:00,Wednesday,F
3565,300,26,26,39,49.99,110,Footwear,Oct,10:00,Tuesday,D
29904,300,57,57,39,49.99,131,Footwear,Oct,10:00,Tuesday,D
29856,45,85,36,39,49.99,86,Men's Apparel,Oct,10:00,Friday,F
23088,145,91,43,39,49.99,125,Men's Apparel,Oct,10:00,Tuesday,F
5420,190,98,55,39,49.99,113,Men's Apparel,Oct,10:00,Tuesday,F
22723,145,41,38,39,49.99,110,Men's Apparel,Oct,10:00,Tuesday,F
23017,20,31,31,39,49.99,80,Men's Apparel,Oct,10:00,Wednesday,F
9113,80,14,14,39,49.99,131,Men's Apparel,Oct,10:00,Monday,F
27810,170,29,29,39,49.99,122,Men's Apparel,Oct,10:00,Thursday,F
16159,85,3,3,39,49.99,89,Men's Apparel,Oct,10:00,Sunday,F
7485,26,6,6,39,49.99,212,Men's Apparel,Oct,10:00,Sunday,F
15713,680,41,25,39,49.99,80,Women's Apparel,Oct,10:00,Sunday,F
18566,780,111,73,39,49.99,131,Women's Apparel,Nov,10:00,Monday,F
10813,871,96,68,39,49.99,134,Women's Apparel,Nov,10:00,Tuesday,F
1831,515,72,56,39,49.99,113,Women's Apparel,Oct,10:00,Tuesday,F
27197,615,69,68,39,49.99,119,Women's Apparel,Oct,10:00,Friday,F
8117,860,77,77,39,49.99,80,Women's Apparel,Nov,10:00,Friday,F
6110,965,77,77,39,49.99,89,Women's Apparel,Nov,10:00,Saturday,F
8097,560,34,34,39,49.99,104,Women's Apparel,Oct,10:00,Tuesday,F
22434,765,54,54,39,49.99,128,Women's Apparel,Nov,10:00,Friday,F
4064,530,36,36,39,49.99,86,Women's Apparel,Oct,10:00,Friday,F
2396,580,12,12,39,49.99,98,Women's Apparel,Oct,10:00,Saturday,F
20690,967,89,89,39,49.99,280,Women's Apparel,Nov,10:00,Thursday,F
17484,740,43,43,39,49.99,113,Women's Apparel,Oct,10:00,Monday,F
4858,345,10,10,39,49.99,137,Women's Apparel,Oct,10:00,Monday,F
27514,740,38,38,39,49.99,122,Women's Apparel,Oct,10:00,Monday,F
21684,585,19,19,39,49.99,92,Women's Apparel,Oct,10:00,Saturday,F
17787,670,26,26,39,49.99,101,Women's Apparel,Oct,10:00,Thursday,F
17851,880,40,40,39,49.99,110,Women's Apparel,Nov,10:00,Saturday,F
9924,905,27,27,39,49.99,113,Women's Apparel,Nov,10:00,Tuesday,F
24165,955,10,10,39,49.99,116,Women's Apparel,Nov,10:00,Tuesday,F
8277,315,36,36,39,49.99,110,Women's Apparel,Oct,10:00,Saturday,F
63,963,8,8,39,49.99,254,Women's Apparel,Dec,10:00,Saturday,F
3622,345,12,12,39,49.99,98,Women's Apparel,Oct,10:00,Monday,F
19987,395,29,29,39,49.99,110,Women's Apparel,Oct,10:00,Thursday,F
5373,460,34,34,39,49.99,89,Women's Apparel,Oct,10:00,Thursday,F
24262,400,111,111,39,49.99,128,Women's Apparel,Oct,10:00,Thursday,D
6284,500,77,77,39,49.99,113,Women's Apparel,Oct,10:00,Tuesday,D
10931,625,55,55,39,49.99,101,Women's Apparel,Oct,10:00,Tuesday,D
21516,850,21,21,39,49.99,128,Women's Apparel,Nov,10:00,Monday,D
29038,46,64,8,39,49.99,74,Men's Apparel,Nov,17:00,Saturday,F
21066,82,50,37,39,49.99,110,Men's Apparel,Nov,17:00,Wednesday,F
5088,5,24,24,39,49.99,95,Men's Apparel,Nov,17:00,Tuesday,F
9528,160,30,30,39,49.99,134,Men's Apparel,Nov,17:00,Wednesday,F
18386,35,33,33,39,49.99,95,Men's Apparel,Nov,17:00,Monday,F
5179,100,83,39,39,49.99,98,Men's Apparel,Nov,17:00,Tuesday,D
12920,605,79,50,39,49.99,137,Women's Apparel,Nov,17:00,Friday,F
1602,910,77,56,39,49.99,80,Women's Apparel,Nov,17:00,Monday,F
21949,415,80,62,39,49.99,125,Women's Apparel,Nov,17:00,Monday,F
3364,830,88,88,39,49.99,122,Women's Apparel,Nov,17:00,Wednesday,F
4206,520,65,65,39,49.99,116,Women's Apparel,Nov,17:00,Monday,F
4682,535,41,41,39,49.99,101,Women's Apparel,Nov,17:00,Wednesday,F
11884,620,33,33,39,49.99,104,Women's Apparel,Nov,17:00,Sunday,F
29520,960,15,15,39,49.99,98,Women's Apparel,Nov,17:00,Monday,F
10921,340,25,25,39,49.99,116,Women's Apparel,Nov,17:00,Wednesday,F
12252,600,92,65,39,49.99,98,Women's Apparel,Nov,17:00,Thursday,D
7735,375,45,38,39,49.99,80,Women's Apparel,Nov,17:00,Friday,D
10456,800,66,66,39,49.99,86,Women's Apparel,Nov,17:00,Saturday,D
21318,218,69,27,38,49.99,90,Footwear,Dec,10:00,Tuesday,F
11911,227,116,101,38,49.99,290,Footwear,Oct,10:00,Monday,F
1832,290,32,32,38,49.99,95,Footwear,Oct,10:00,Wednesday,F
28153,275,14,14,38,49.99,128,Footwear,Oct,10:00,Wednesday,D
17780,115,110,33,38,49.99,101,Men's Apparel,Oct,10:00,Saturday,F
26216,145,65,25,38,49.99,89,Men's Apparel,Oct,10:00,Tuesday,F
5353,15,48,21,38,49.99,89,Men's Apparel,Oct,10:00,Wednesday,F
23894,186,107,57,38,49.99,164,Men's Apparel,Oct,10:00,Wednesday,F
9533,140,49,32,38,49.99,89,Men's Apparel,Oct,10:00,Friday,F
14309,142,74,74,38,49.99,70,Men's Apparel,Oct,10:00,Wednesday,F
7175,90,77,77,38,49.99,131,Men's Apparel,Oct,10:00,Monday,F
10389,60,44,44,38,49.99,98,Men's Apparel,Oct,10:00,Tuesday,F
14283,39,6,6,38,49.99,121,Men's Apparel,Dec,10:00,Tuesday,F
21429,85,22,22,38,49.99,86,Men's Apparel,Oct,10:00,Sunday,F
26625,50,42,42,38,49.99,113,Men's Apparel,Oct,10:00,Friday,D
23950,740,97,27,38,49.99,80,Women's Apparel,Oct,10:00,Monday,F
9750,905,84,25,38,49.99,110,Women's Apparel,Nov,10:00,Tuesday,F
24071,820,55,25,38,49.99,80,Women's Apparel,Nov,10:00,Saturday,F
3118,965,110,52,38,49.99,140,Women's Apparel,Nov,10:00,Saturday,F
14478,665,91,45,38,49.99,92,Women's Apparel,Oct,10:00,Thursday,F
2692,905,106,68,38,49.99,134,Women's Apparel,Nov,10:00,Tuesday,F
23948,715,53,41,38,49.99,92,Women's Apparel,Oct,10:00,Tuesday,F
30066,660,105,105,38,49.99,122,Women's Apparel,Oct,10:00,Friday,F
26824,585,76,76,38,49.99,110,Women's Apparel,Oct,10:00,Saturday,F
21493,646,9,9,38,49.99,170,Women's Apparel,Oct,10:00,Saturday,F
11099,890,27,27,38,49.99,128,Women's Apparel,Nov,10:00,Wednesday,F
10262,990,55,55,38,49.99,140,Women's Apparel,Nov,10:00,Tuesday,F
16221,395,31,31,38,49.99,86,Women's Apparel,Oct,10:00,Thursday,F
11439,380,16,16,38,49.99,95,Women's Apparel,Oct,10:00,Monday,F
853,945,27,27,38,49.99,134,Women's Apparel,Nov,10:00,Wednesday,F
15472,360,28,28,38,49.99,116,Women's Apparel,Oct,10:00,Tuesday,F
2542,810,33,33,38,49.99,125,Women's Apparel,Nov,10:00,Wednesday,F
25144,745,21,21,38,49.99,110,Women's Apparel,Oct,10:00,Tuesday,F
17704,990,20,20,38,49.99,92,Women's Apparel,Nov,10:00,Tuesday,F
24105,395,30,30,38,49.99,101,Women's Apparel,Oct,10:00,Thursday,F
974,880,30,30,38,49.99,119,Women's Apparel,Nov,10:00,Saturday,F
25398,875,75,19,38,49.99,89,Women's Apparel,Nov,10:00,Thursday,D
6228,700,109,37,38,49.99,89,Women's Apparel,Oct,10:00,Wednesday,D
816,400,112,55,38,49.99,119,Women's Apparel,Oct,10:00,Thursday,D
1711,950,100,62,38,49.99,92,Women's Apparel,Nov,10:00,Tuesday,D
27692,975,20,20,38,49.99,119,Women's Apparel,Nov,10:00,Thursday,D
22786,280,18,18,38,49.99,92,Footwear,Nov,17:00,Tuesday,F
19838,280,16,16,38,49.99,131,Footwear,Nov,17:00,Tuesday,F
3814,205,104,47,38,49.99,125,Men's Apparel,Nov,17:00,Monday,F
29456,205,102,79,38,49.99,140,Men's Apparel,Nov,17:00,Monday,F
20150,160,6,6,38,49.99,101,Men's Apparel,Nov,17:00,Wednesday,F
15113,185,27,27,38,49.99,104,Men's Apparel,Nov,17:00,Thursday,F
607,415,58,58,38,49.99,98,Women's Apparel,Nov,17:00,Monday,F
5560,657,31,31,38,49.99,220,Women's Apparel,Nov,17:00,Sunday,F
70,440,32,32,38,49.99,122,Women's Apparel,Nov,17:00,Wednesday,F
27728,520,43,43,38,49.99,125,Women's Apparel,Nov,17:00,Monday,F
13776,440,21,21,38,49.99,140,Women's Apparel,Nov,17:00,Wednesday,F
6457,600,47,37,38,49.99,83,Women's Apparel,Nov,17:00,Thursday,D
23184,525,27,27,38,49.99,110,Women's Apparel,Nov,17:00,Monday,D
8742,295,44,33,37,49.99,83,Footwear,Oct,10:00,Tuesday,F
29959,240,61,61,37,49.99,122,Footwear,Oct,10:00,Saturday,F
17039,215,57,57,37,49.99,140,Footwear,Oct,10:00,Wednesday,F
27418,45,75,31,37,49.99,80,Men's Apparel,Oct,10:00,Friday,F
17540,15,81,39,37,49.99,83,Men's Apparel,Oct,10:00,Wednesday,F
9752,60,72,46,37,49.99,104,Men's Apparel,Oct,10:00,Tuesday,F
23824,190,87,58,37,49.99,119,Men's Apparel,Oct,10:00,Tuesday,F
8471,90,82,62,37,49.99,104,Men's Apparel,Oct,10:00,Monday,F
14398,60,68,67,37,49.99,125,Men's Apparel,Oct,10:00,Tuesday,F
14376,40,35,35,37,49.99,101,Men's Apparel,Oct,10:00,Thursday,F
26391,170,4,4,37,49.99,98,Men's Apparel,Oct,10:00,Thursday,F
6051,115,13,13,37,49.99,131,Men's Apparel,Oct,10:00,Saturday,F
22873,85,44,44,37,49.99,125,Men's Apparel,Oct,10:00,Sunday,F
6201,380,111,36,37,49.99,101,Women's Apparel,Oct,10:00,Monday,F
17905,745,89,45,37,49.99,107,Women's Apparel,Oct,10:00,Tuesday,F
7765,980,56,33,37,49.99,89,Women's Apparel,Nov,10:00,Friday,F
15487,920,60,42,37,49.99,116,Women's Apparel,Nov,10:00,Sunday,F
4939,835,60,46,37,49.99,107,Women's Apparel,Nov,10:00,Tuesday,F
11973,560,85,72,37,49.99,140,Women's Apparel,Oct,10:00,Tuesday,F
9574,965,51,51,37,49.99,80,Women's Apparel,Nov,10:00,Saturday,F
3650,970,70,70,37,49.99,128,Women's Apparel,Nov,10:00,Monday,F
4990,820,36,36,37,49.99,125,Women's Apparel,Nov,10:00,Saturday,F
21747,660,73,73,37,49.99,137,Women's Apparel,Oct,10:00,Friday,F
7571,670,17,17,37,49.99,89,Women's Apparel,Oct,10:00,Thursday,F
11630,990,9,9,37,49.99,140,Women's Apparel,Nov,10:00,Tuesday,F
29330,765,28,28,37,49.99,110,Women's Apparel,Nov,10:00,Friday,F
19052,835,37,37,37,49.99,89,Women's Apparel,Nov,10:00,Tuesday,F
21078,770,45,45,37,49.99,116,Women's Apparel,Nov,10:00,Thursday,F
5359,725,32,32,37,49.99,119,Women's Apparel,Oct,10:00,Friday,D
10225,1000,54,54,37,49.99,122,Women's Apparel,Nov,10:00,Thursday,D
24050,235,49,49,37,49.99,98,Footwear,Nov,17:00,Sunday,F
5368,235,9,9,37,49.99,110,Footwear,Nov,17:00,Sunday,F
78,285,13,13,37,49.99,83,Footwear,Nov,17:00,Tuesday,F
4077,59,112,38,37,49.99,139,Men's Apparel,Nov,17:00,Thursday,F
11174,5,95,95,37,49.99,107,Men's Apparel,Nov,17:00,Tuesday,F
4438,155,32,32,37,49.99,83,Men's Apparel,Nov,17:00,Thursday,F
373,35,21,21,37,49.99,122,Men's Apparel,Nov,17:00,Monday,F
4641,70,43,43,37,49.99,101,Men's Apparel,Nov,17:00,Thursday,F
20744,125,106,106,37,49.99,128,Men's Apparel,Nov,17:00,Tuesday,D
9400,25,57,57,37,49.99,140,Men's Apparel,Nov,17:00,Friday,D
21320,355,40,29,37,49.99,101,Women's Apparel,Nov,17:00,Wednesday,F
14702,695,44,44,37,49.99,113,Women's Apparel,Nov,17:00,Tuesday,F
5405,610,33,33,37,49.99,101,Women's Apparel,Nov,17:00,Wednesday,F
17886,640,27,27,37,49.99,140,Women's Apparel,Nov,17:00,Sunday,F
21303,815,23,23,37,49.99,134,Women's Apparel,Nov,17:00,Wednesday,F
2161,305,51,34,36,49.99,80,Footwear,Oct,10:00,Saturday,F
22061,230,90,90,36,49.99,128,Footwear,Oct,10:00,Monday,F
22990,195,16,16,36,49.99,116,Men's Apparel,Oct,10:00,Wednesday,F
26742,90,6,6,36,49.99,80,Men's Apparel,Oct,10:00,Monday,F
9170,145,28,28,36,49.99,116,Men's Apparel,Oct,10:00,Tuesday,F
21014,40,34,34,36,49.99,107,Men's Apparel,Oct,10:00,Thursday,F
10494,570,118,68,36,49.99,113,Women's Apparel,Oct,10:00,Thursday,F
13637,930,52,40,36,49.99,122,Women's Apparel,Nov,10:00,Sunday,F
16904,560,30,30,36,49.99,125,Women's Apparel,Oct,10:00,Tuesday,F
25322,670,33,33,36,49.99,137,Women's Apparel,Oct,10:00,Thursday,F
112,968,63,63,36,49.99,158,Women's Apparel,Dec,10:00,Tuesday,F
26008,395,54,54,36,49.99,92,Women's Apparel,Oct,10:00,Thursday,F
16403,690,20,20,36,49.99,110,Women's Apparel,Oct,10:00,Friday,F
13171,995,37,37,36,49.99,107,Women's Apparel,Nov,10:00,Thursday,F
10781,500,36,36,36,49.99,92,Women's Apparel,Oct,10:00,Tuesday,D
117,245,11,11,36,49.99,137,Footwear,Nov,17:00,Sunday,F
6491,410,56,39,36,49.99,83,Women's Apparel,Nov,17:00,Wednesday,F
13115,390,47,36,36,49.99,80,Women's Apparel,Nov,17:00,Thursday,F
27066,991,86,70,36,49.99,128,Women's Apparel,Nov,17:00,Thursday,F
11081,390,56,48,36,49.99,98,Women's Apparel,Nov,17:00,Thursday,F
23271,960,75,66,36,49.99,125,Women's Apparel,Nov,17:00,Monday,F
24239,941,14,14,36,49.99,98,Women's Apparel,Nov,17:00,Wednesday,F
1187,865,6,6,36,49.99,101,Women's Apparel,Nov,17:00,Tuesday,F
